"","Elevation","DateTime","HeartRate","Longitude","Latitude","Seconds","dNorth","dEast","dUp","North","East","dDist","dDist2D","Dist2D"
"1",46.2000007629395,"2011-01-03T11:02:48.000Z",119,-8.75218925066292,53.3013500645757,0,0,0,0,0,0,0,0,0
"2",47.2000007629395,"2011-01-03T11:02:50.000Z",121,-8.75214423984289,53.3013293612748,2,0,0,0,0,0,0,0,0
"3",44.7999992370605,"2011-01-03T11:02:54.000Z",128,-8.75197065062821,53.3012336399406,6,0,0,0,0,0,0,0,0
"4",42.4000015258789,"2011-01-03T11:02:57.000Z",135,-8.75183586962521,53.3011516649276,9,0,0,0,0,0,0,0,0
"5",41.4000015258789,"2011-01-03T11:02:59.000Z",140,-8.75174274668097,53.3010873757303,11,0,0,0,0,0,0,0,0
"6",40.4000015258789,"2011-01-03T11:03:01.000Z",145,-8.75161819159985,53.3010268583894,13,0,0,0,0,0,0,0,0
"7",38.4000015258789,"2011-01-03T11:03:03.000Z",151,-8.75149707309902,53.3009754773229,15,0,0,0,0,0,0,0,0
"8",36,"2011-01-03T11:03:06.000Z",156,-8.75133639201522,53.3008922450244,18,0,0,0,0,0,0,0,0
"9",35.2000007629395,"2011-01-03T11:03:08.000Z",159,-8.75121334567666,53.3008311409503,20,0,0,0,0,0,0,0,0
"10",34.2000007629395,"2011-01-03T11:03:10.000Z",162,-8.7510905507952,53.3007730543613,22,0,0,0,0,0,0,0,0
"11",34.2000007629395,"2011-01-03T11:03:15.000Z",166,-8.75080397352576,53.3006755728275,27,0,0,0,0,0,0,0,0
"12",38,"2011-01-03T11:03:20.000Z",167,-8.7505051586777,53.3006880618632,32,0,0,0,0,0,0,0,0
"13",40,"2011-01-03T11:03:23.000Z",167,-8.7503735627979,53.3007523510605,35,0,0,0,0,0,0,0,0
"14",42.7999992370605,"2011-01-03T11:03:29.000Z",169,-8.75009285286069,53.3009143732488,41,0,0,0,0,0,0,0,0
"15",44.2000007629395,"2011-01-03T11:03:34.000Z",169,-8.74988548457623,53.3010235894471,46,0,0,0,0,0,0,0,0
"16",44.7999992370605,"2011-01-03T11:03:40.000Z",169,-8.74962924979627,53.3011375833303,52,0,0,0,0,0,0,0,0
"17",46.5999984741211,"2011-01-03T11:03:45.000Z",168,-8.74944635666907,53.3012734539807,57,0,0,0,0,0,0,0,0
"18",47.5999984741211,"2011-01-03T11:03:51.000Z",167,-8.74914335086942,53.3014189638197,63,0,0,0,0,0,0,0,0
"19",45.5999984741211,"2011-01-03T11:03:57.000Z",169,-8.74883305281401,53.3015487994999,69,0,0,0,0,0,0,0,0
"20",42.7999992370605,"2011-01-03T11:04:02.000Z",171,-8.74861503951252,53.3016483765095,74,0,0,0,0,0,0,0,0
"21",39,"2011-01-03T11:04:07.000Z",173,-8.74837347306311,53.301755161956,79,0,0,0,0,0,0,0,0
"22",36.5999984741211,"2011-01-03T11:04:13.000Z",175,-8.74811824411154,53.3019038569182,85,0,0,0,0,0,0,0,0
"23",37,"2011-01-03T11:04:14.000Z",175,-8.7481083534658,53.3019353728741,86,0,0,0,0,0,0,0,0
"24",42.7999992370605,"2011-01-03T11:04:19.000Z",176,-8.74832385219634,53.3021161705256,91,0,0,0,0,0,0,0,0
"25",47.5999984741211,"2011-01-03T11:04:22.000Z",176,-8.74848553910851,53.3022452518344,94,0,0,0,0,0,0,0,0
"26",52.4000015258789,"2011-01-03T11:04:27.000Z",178,-8.74866005033255,53.3024135604501,99,0,0,0,0,0,0,0,0
"27",54.4000015258789,"2011-01-03T11:04:29.000Z",178,-8.74870757572353,53.3024722337723,101,0,0,0,0,0,0,0,0
"28",56.7999992370605,"2011-01-03T11:04:34.000Z",178,-8.74883565120399,53.3026409614831,106,0,0,0,0,0,0,0,0
"29",57.2000007629395,"2011-01-03T11:04:39.000Z",178,-8.74899717047811,53.3027663547546,111,0,0,0,0,0,0,0,0
"30",58.2000007629395,"2011-01-03T11:04:45.000Z",177,-8.74920185655355,53.3029398601502,117,0,0,0,0,0,0,0,0
"31",59.2000007629395,"2011-01-03T11:04:51.000Z",178,-8.74941249378026,53.303116299212,123,0,0,0,0,0,0,0,0
"32",60.5999984741211,"2011-01-03T11:04:57.000Z",179,-8.74962698668242,53.3033216558397,129,0,0,0,0,0,0,0,0
"33",62,"2011-01-03T11:05:03.000Z",180,-8.74979269690812,53.3035092428327,135,0,0,0,0,0,0,0,0
"34",66.4000015258789,"2011-01-03T11:05:10.000Z",181,-8.74998145736754,53.30371635966,142,0,0,0,0,0,0,0,0
"35",68.8000030517578,"2011-01-03T11:05:16.000Z",180,-8.75012495554984,53.3038970734924,148,0,0,0,0,0,0,0,0
"36",72.1999969482422,"2011-01-03T11:05:22.000Z",180,-8.75029133632779,53.304078290239,154,0,0,0,0,0,0,0,0
"37",75,"2011-01-03T11:05:27.000Z",182,-8.75043106265366,53.3042338583618,159,0,0,0,0,0,0,0,0
"38",75,"2011-01-03T11:05:32.000Z",182,-8.75056575983763,53.3043860737234,164,0,0,0,0,0,0,0,0
"39",76.4000015258789,"2011-01-03T11:05:38.000Z",180,-8.75071085058153,53.3045710623264,170,0,0,0,0,0,0,0,0
"40",76.4000015258789,"2011-01-03T11:05:44.000Z",180,-8.75086993910372,53.3047762513161,176,0,0,0,0,0,0,0,0
"41",78.4000015258789,"2011-01-03T11:05:49.000Z",179,-8.75099206343293,53.3049435541034,181,0,0,0,0,0,0,0,0
"42",77.4000015258789,"2011-01-03T11:05:55.000Z",179,-8.75114059075713,53.3051261957735,187,0,0,0,0,0,0,0,0
"43",72.5999984741211,"2011-01-03T11:06:01.000Z",180,-8.75127235427499,53.3053034730256,193,0,0,0,0,0,0,0,0
"44",67.4000015258789,"2011-01-03T11:06:08.000Z",181,-8.75143446028233,53.3055205643177,200,0,0,0,0,0,0,0,0
"45",64.4000015258789,"2011-01-03T11:06:13.000Z",180,-8.75155633315444,53.3056882862002,205,0,0,0,0,0,0,0,0
"46",63,"2011-01-03T11:06:19.000Z",181,-8.75167904421687,53.3058997616172,211,0,0,0,0,0,0,0,0
"47",62.5999984741211,"2011-01-03T11:06:27.000Z",180,-8.75187383964658,53.3061668928713,219,0,0,0,0,0,0,0,0
"48",60.5999984741211,"2011-01-03T11:06:32.000Z",179,-8.75198657624424,53.3063287474215,224,0,0,0,0,0,0,0,0
"49",59.2000007629395,"2011-01-03T11:06:38.000Z",180,-8.75213066115975,53.3065296616405,230,0,0,0,0,0,0,0,0
"50",56.2000007629395,"2011-01-03T11:06:46.000Z",181,-8.75228966586292,53.3067996427417,238,0,0,0,0,0,0,0,0
"51",57.2000007629395,"2011-01-03T11:06:52.000Z",180,-8.75243098475039,53.3069958630949,244,0,0,0,0,0,0,0,0
"52",56.2000007629395,"2011-01-03T11:06:56.000Z",180,-8.75253089703619,53.3071205858141,248,0,0,0,0,0,0,0,0
"53",56.7999992370605,"2011-01-03T11:06:57.000Z",180,-8.75255579128861,53.3071524370462,249,0,0,0,0,0,0,0,0
"54",56.7999992370605,"2011-01-03T11:06:57.000Z",180,-8.75255579128861,53.3071524370462,249,0,0,0,0,0,0,0,0
"55",57.7999992370605,"2011-01-03T11:07:03.000Z",180,-8.75271345488727,53.3073383476585,255,0,0,0,0,0,0,0,0
"56",55.7999992370605,"2011-01-03T11:07:09.000Z",179,-8.75286533497274,53.3075349871069,261,0,0,0,0,0,0,0,0
"57",55.7999992370605,"2011-01-03T11:07:15.000Z",179,-8.75301838852465,53.3077375777066,267,0,0,0,0,0,0,0,0
"58",58.2000007629395,"2011-01-03T11:07:21.000Z",178,-8.75321058556437,53.3079298585653,273,0,0,0,0,0,0,0,0
"59",58.2000007629395,"2011-01-03T11:07:28.000Z",179,-8.75347184948623,53.3081286773086,280,0,0,0,0,0,0,0,0
"60",59.2000007629395,"2011-01-03T11:07:34.000Z",180,-8.75369723886251,53.3082862570882,286,0,0,0,0,0,0,0,0
"61",59.5999984741211,"2011-01-03T11:07:40.000Z",180,-8.75392547808588,53.3084393944591,292,0,0,0,0,0,0,0,0
"62",60.2000007629395,"2011-01-03T11:07:47.000Z",180,-8.75420526601374,53.3086234610528,299,0,0,0,0,0,0,0,0
"63",60.2000007629395,"2011-01-03T11:07:53.000Z",179,-8.75444138422608,53.3087752573192,305,0,0,0,0,0,0,0,0
"64",60.5999984741211,"2011-01-03T11:08:00.000Z",179,-8.75469476915896,53.3089538756758,312,0,0,0,0,0,0,0,0
"65",61.5999984741211,"2011-01-03T11:08:06.000Z",179,-8.75490398146212,53.3091166522354,318,0,0,0,0,0,0,0,0
"66",61.5999984741211,"2011-01-03T11:08:11.000Z",179,-8.75500246882439,53.3092835359275,323,0,0,0,0,0,0,0,0
"67",59.5999984741211,"2011-01-03T11:08:16.000Z",180,-8.7549636606127,53.3094694465399,328,0,0,0,0,0,0,0,0
"68",57.7999992370605,"2011-01-03T11:08:21.000Z",181,-8.7548875529319,53.3096737973392,333,0,0,0,0,0,0,0,0
"69",58.2000007629395,"2011-01-03T11:08:23.000Z",181,-8.75486274249852,53.3097553532571,335,0,0,0,0,0,0,0,0
"70",59.5999984741211,"2011-01-03T11:08:29.000Z",181,-8.75488889403641,53.309987867251,341,0,0,0,0,0,0,0,0
"71",62,"2011-01-03T11:08:36.000Z",180,-8.75499526038766,53.3102427609265,348,0,0,0,0,0,0,0,0
"72",65,"2011-01-03T11:08:43.000Z",179,-8.75514663755894,53.3104903623462,355,0,0,0,0,0,0,0,0
"73",66.4000015258789,"2011-01-03T11:08:49.000Z",179,-8.75529583543539,53.3106944616884,361,0,0,0,0,0,0,0,0
"74",66.8000030517578,"2011-01-03T11:08:55.000Z",178,-8.75549993477762,53.3109156601131,367,0,0,0,0,0,0,0,0
"75",65,"2011-01-03T11:09:00.000Z",178,-8.75569623894989,53.3111130539328,372,0,0,0,0,0,0,0,0
"76",58.5999984741211,"2011-01-03T11:09:07.000Z",178,-8.75597435049713,53.3113445620984,379,0,0,0,0,0,0,0,0
"77",57.2000007629395,"2011-01-03T11:09:12.000Z",178,-8.75620275735855,53.3115082606673,384,0,0,0,0,0,0,0,0
"78",57.2000007629395,"2011-01-03T11:09:19.000Z",179,-8.75652923248708,53.3117158804089,391,0,0,0,0,0,0,0,0
"79",56.2000007629395,"2011-01-03T11:09:24.000Z",180,-8.75674665905535,53.3118629828095,396,0,0,0,0,0,0,0,0
"80",55.4000015258789,"2011-01-03T11:09:30.000Z",180,-8.75694556161761,53.3120537549257,402,0,0,0,0,0,0,0,0
"81",52,"2011-01-03T11:09:35.000Z",180,-8.75715745612979,53.3121889550239,407,0,0,0,0,0,0,0,0
"82",51,"2011-01-03T11:09:41.000Z",180,-8.75741545110941,53.3123552519828,413,0,0,0,0,0,0,0,0
"83",51,"2011-01-03T11:09:47.000Z",181,-8.75769297592342,53.3125024382025,419,0,0,0,0,0,0,0,0
"84",50.5999984741211,"2011-01-03T11:09:52.000Z",180,-8.75793538056314,53.3126116544008,424,0,0,0,0,0,0,0,0
"85",51,"2011-01-03T11:09:58.000Z",181,-8.75822874717414,53.3127331919968,430,0,0,0,0,0,0,0,0
"86",51.4000015258789,"2011-01-03T11:10:04.000Z",181,-8.75852395780385,53.3128679729998,436,0,0,0,0,0,0,0,0
"87",52,"2011-01-03T11:10:10.000Z",182,-8.75877549871802,53.3130066934973,442,0,0,0,0,0,0,0,0
"88",53.4000015258789,"2011-01-03T11:10:16.000Z",182,-8.75902838073671,53.3131503593177,448,0,0,0,0,0,0,0,0
"89",53.7999992370605,"2011-01-03T11:10:22.000Z",182,-8.75924656167626,53.3132895827293,454,0,0,0,0,0,0,0,0
"90",53.4000015258789,"2011-01-03T11:10:28.000Z",181,-8.75947387889028,53.3134280517697,460,0,0,0,0,0,0,0,0
"91",53.7999992370605,"2011-01-03T11:10:34.000Z",182,-8.75971167348325,53.3135731425136,466,0,0,0,0,0,0,0,0
"92",55.7999992370605,"2011-01-03T11:10:40.000Z",181,-8.75994846224785,53.3137209992856,472,0,0,0,0,0,0,0,0
"93",55.7999992370605,"2011-01-03T11:10:45.000Z",182,-8.76014275476336,53.3138443809003,477,0,0,0,0,0,0,0,0
"94",56.7999992370605,"2011-01-03T11:10:50.000Z",183,-8.76034098677337,53.3139756415039,482,0,0,0,0,0,0,0,0
"95",57.2000007629395,"2011-01-03T11:10:56.000Z",184,-8.76054885797203,53.3141630608588,488,0,0,0,0,0,0,0,0
"96",57.2000007629395,"2011-01-03T11:11:00.000Z",185,-8.76065036281943,53.3142884541303,492,0,0,0,0,0,0,0,0
"97",57.2000007629395,"2011-01-03T11:11:02.000Z",185,-8.76070425845683,53.3143479656428,494,0,0,0,0,0,0,0,0
"98",57.2000007629395,"2011-01-03T11:11:07.000Z",184,-8.76085605472326,53.3144933916628,499,0,0,0,0,0,0,0,0
"99",59.2000007629395,"2011-01-03T11:11:14.000Z",184,-8.76104389317334,53.3147037774324,506,0,0,0,0,0,0,0,0
"100",59.5999984741211,"2011-01-03T11:11:19.000Z",185,-8.76117926090956,53.3148515503854,511,0,0,0,0,0,0,0,0
"101",60.2000007629395,"2011-01-03T11:11:26.000Z",184,-8.7613617349416,53.3150627743453,518,0,0,0,0,0,0,0,0
"102",60.2000007629395,"2011-01-03T11:11:32.000Z",184,-8.76151705160737,53.315249690786,524,0,0,0,0,0,0,0,0
"103",59.5999984741211,"2011-01-03T11:11:38.000Z",185,-8.76167446374893,53.3154435642064,530,0,0,0,0,0,0,0,0
"104",58.5999984741211,"2011-01-03T11:11:44.000Z",184,-8.7617919780314,53.3156383596361,536,0,0,0,0,0,0,0,0
"105",57.2000007629395,"2011-01-03T11:11:50.000Z",185,-8.76185878179967,53.3158539421856,542,0,0,0,0,0,0,0,0
"106",56.2000007629395,"2011-01-03T11:11:56.000Z",185,-8.76190857030451,53.3160704467446,548,0,0,0,0,0,0,0,0
"107",55.4000015258789,"2011-01-03T11:12:02.000Z",185,-8.7619608733803,53.3162848558277,554,0,0,0,0,0,0,0,0
"108",54.4000015258789,"2011-01-03T11:12:08.000Z",184,-8.76201317645609,53.3164904639125,560,0,0,0,0,0,0,0,0
"109",54.4000015258789,"2011-01-03T11:12:14.000Z",184,-8.76206707209349,53.3167184516788,566,0,0,0,0,0,0,0,0
"110",53.7999992370605,"2011-01-03T11:12:20.000Z",185,-8.76210386864841,53.3169355429709,572,0,0,0,0,0,0,0,0
"111",53.4000015258789,"2011-01-03T11:12:26.000Z",183,-8.76216455362737,53.3171432465315,578,0,0,0,0,0,0,0,0
"112",53,"2011-01-03T11:12:32.000Z",183,-8.76222037710249,53.3173442445695,584,0,0,0,0,0,0,0,0
"113",53.4000015258789,"2011-01-03T11:12:37.000Z",183,-8.76226874068379,53.3175201807171,589,0,0,0,0,0,0,0,0
"114",53.4000015258789,"2011-01-03T11:12:42.000Z",184,-8.76232456415892,53.3176938537508,594,0,0,0,0,0,0,0,0
"115",53,"2011-01-03T11:12:47.000Z",183,-8.76235926523805,53.3178621623665,599,0,0,0,0,0,0,0,0
"116",53.7999992370605,"2011-01-03T11:12:53.000Z",183,-8.76241877675056,53.3180471509695,605,0,0,0,0,0,0,0,0
"117",54.4000015258789,"2011-01-03T11:12:59.000Z",183,-8.76247837208211,53.3182324748486,611,0,0,0,0,0,0,0,0
"118",55.4000015258789,"2011-01-03T11:13:05.000Z",183,-8.76252497546375,53.3184325508773,617,0,0,0,0,0,0,0,0
"119",55.7999992370605,"2011-01-03T11:13:11.000Z",182,-8.76258524134755,53.3186355605721,623,0,0,0,0,0,0,0,0
"120",55.7999992370605,"2011-01-03T11:13:17.000Z",182,-8.76264399848878,53.3188397437334,629,0,0,0,0,0,0,0,0
"121",55.7999992370605,"2011-01-03T11:13:23.000Z",181,-8.76269496046007,53.3190405741334,635,0,0,0,0,0,0,0,0
"122",55.4000015258789,"2011-01-03T11:13:29.000Z",182,-8.76274365931749,53.319235034287,641,0,0,0,0,0,0,0,0
"123",56.2000007629395,"2011-01-03T11:13:35.000Z",181,-8.76279143616557,53.3194286562502,647,0,0,0,0,0,0,0,0
"124",55.4000015258789,"2011-01-03T11:13:40.000Z",182,-8.76282177865505,53.3195921871811,652,0,0,0,0,0,0,0,0
"125",55.4000015258789,"2011-01-03T11:13:47.000Z",182,-8.76290157437325,53.319821935147,659,0,0,0,0,0,0,0,0
"126",54.7999992370605,"2011-01-03T11:13:53.000Z",182,-8.76294733956456,53.3200313989073,665,0,0,0,0,0,0,0,0
"127",54.4000015258789,"2011-01-03T11:13:58.000Z",182,-8.76299109309912,53.320202389732,670,0,0,0,0,0,0,0,0
"128",54.4000015258789,"2011-01-03T11:14:03.000Z",183,-8.76301489770412,53.320371452719,675,0,0,0,0,0,0,0,0
"129",53.7999992370605,"2011-01-03T11:14:08.000Z",182,-8.76305588521063,53.320545880124,680,0,0,0,0,0,0,0,0
"130",54.4000015258789,"2011-01-03T11:14:14.000Z",183,-8.7631110381335,53.3207592833787,686,0,0,0,0,0,0,0,0
"131",54.7999992370605,"2011-01-03T11:14:19.000Z",183,-8.7631506845355,53.320939661935,691,0,0,0,0,0,0,0,0
"132",54.7999992370605,"2011-01-03T11:14:24.000Z",182,-8.76320315524936,53.3211107365787,696,0,0,0,0,0,0,0,0
"133",53.7999992370605,"2011-01-03T11:14:30.000Z",183,-8.76326157711446,53.3213139977306,702,0,0,0,0,0,0,0,0
"134",54.4000015258789,"2011-01-03T11:14:35.000Z",183,-8.76330583356321,53.3214845694602,707,0,0,0,0,0,0,0,0
"135",53.4000015258789,"2011-01-03T11:14:41.000Z",182,-8.7633388582617,53.3216773532331,713,0,0,0,0,0,0,0,0
"136",52.4000015258789,"2011-01-03T11:14:46.000Z",182,-8.76337724737823,53.3218312449753,718,0,0,0,0,0,0,0,0
"137",52.4000015258789,"2011-01-03T11:14:51.000Z",182,-8.76340658403933,53.3220053371042,723,0,0,0,0,0,0,0,0
"138",53.4000015258789,"2011-01-03T11:14:57.000Z",183,-8.7634445540607,53.3222303912044,729,0,0,0,0,0,0,0,0
"139",53.7999992370605,"2011-01-03T11:15:04.000Z",183,-8.76348545774817,53.3224838599563,736,0,0,0,0,0,0,0,0
"140",53.7999992370605,"2011-01-03T11:15:09.000Z",184,-8.76354404725134,53.3226547669619,741,0,0,0,0,0,0,0,0
"141",53,"2011-01-03T11:15:16.000Z",183,-8.76359266228974,53.3228851854801,748,0,0,0,0,0,0,0,0
"142",52.4000015258789,"2011-01-03T11:15:20.000Z",182,-8.76361143775284,53.3230200503021,752,0,0,0,0,0,0,0,0
"143",52.4000015258789,"2011-01-03T11:15:21.000Z",183,-8.76361696980894,53.3230522368103,753,0,0,0,0,0,0,0,0
"144",52.4000015258789,"2011-01-03T11:15:21.000Z",183,-8.76361696980894,53.3230522368103,753,0,0,0,0,0,0,0,0
"145",51.4000015258789,"2011-01-03T11:15:26.000Z",182,-8.76364328898489,53.3232173603028,758,0,0,0,0,0,0,0,0
"146",50,"2011-01-03T11:15:31.000Z",182,-8.76368536613882,53.3233823999763,763,0,0,0,0,0,0,0,0
"147",50.5999984741211,"2011-01-03T11:15:37.000Z",182,-8.76370967365801,53.3235908579081,769,0,0,0,0,0,0,0,0
"148",50,"2011-01-03T11:15:44.000Z",181,-8.76374487765133,53.323833597824,776,0,0,0,0,0,0,0,0
"149",50,"2011-01-03T11:15:49.000Z",181,-8.76376155763865,53.3240043371916,781,0,0,0,0,0,0,0,0
"150",50.5999984741211,"2011-01-03T11:15:56.000Z",181,-8.76382215879858,53.3242223504931,788,0,0,0,0,0,0,0,0
"151",50.5999984741211,"2011-01-03T11:16:02.000Z",181,-8.76391905359924,53.3244004659355,794,0,0,0,0,0,0,0,0
"152",51,"2011-01-03T11:16:08.000Z",181,-8.76402508467436,53.3245771564543,800,0,0,0,0,0,0,0,0
"153",51,"2011-01-03T11:16:15.000Z",181,-8.76415064558387,53.3247869554907,807,0,0,0,0,0,0,0,0
"154",50.5999984741211,"2011-01-03T11:16:21.000Z",181,-8.76427964307368,53.3249923959374,813,0,0,0,0,0,0,0,0
"155",50.5999984741211,"2011-01-03T11:16:26.000Z",183,-8.76439489424229,53.3251643925905,818,0,0,0,0,0,0,0,0
"156",50.5999984741211,"2011-01-03T11:16:31.000Z",185,-8.76449405215681,53.3253297675401,823,0,0,0,0,0,0,0,0
"157",50.5999984741211,"2011-01-03T11:16:38.000Z",186,-8.76461307518184,53.3255448471755,830,0,0,0,0,0,0,0,0
"158",50.5999984741211,"2011-01-03T11:16:42.000Z",186,-8.76468306407332,53.3256758563221,834,0,0,0,0,0,0,0,0
"159",50,"2011-01-03T11:16:47.000Z",186,-8.76477249898016,53.3258213661611,839,0,0,0,0,0,0,0,0
"160",52.4000015258789,"2011-01-03T11:16:54.000Z",186,-8.76492337323725,53.3260460849851,846,0,0,0,0,0,0,0,0
"161",53.4000015258789,"2011-01-03T11:17:00.000Z",187,-8.76504608429968,53.3262350969017,852,0,0,0,0,0,0,0,0
"162",53.4000015258789,"2011-01-03T11:17:06.000Z",186,-8.76517717726529,53.3264383580536,858,0,0,0,0,0,0,0,0
"163",53,"2011-01-03T11:17:13.000Z",187,-8.76532025635242,53.3266760688275,865,0,0,0,0,0,0,0,0
"164",52.4000015258789,"2011-01-03T11:17:20.000Z",187,-8.76547356136143,53.3269092533737,872,0,0,0,0,0,0,0,0
"165",52,"2011-01-03T11:17:25.000Z",188,-8.76557565294206,53.3270654920489,877,0,0,0,0,0,0,0,0
"166",52,"2011-01-03T11:17:32.000Z",188,-8.76570397987962,53.3272794820368,884,0,0,0,0,0,0,0,0
"167",50,"2011-01-03T11:17:39.000Z",187,-8.7658273614943,53.3274820726365,891,0,0,0,0,0,0,0,0
"168",49.5999984741211,"2011-01-03T11:17:45.000Z",187,-8.76592819578946,53.3276520576328,897,0,0,0,0,0,0,0,0
"169",50,"2011-01-03T11:17:51.000Z",187,-8.76601905561984,53.3278196956962,903,0,0,0,0,0,0,0,0
"170",49.5999984741211,"2011-01-03T11:17:57.000Z",186,-8.76612156629562,53.3279819693416,909,0,0,0,0,0,0,0,0
"171",49.5999984741211,"2011-01-03T11:18:03.000Z",186,-8.76623916439712,53.3281370345503,915,0,0,0,0,0,0,0,0
"172",49,"2011-01-03T11:18:10.000Z",185,-8.76635366119444,53.3283351827413,922,0,0,0,0,0,0,0,0
"173",50,"2011-01-03T11:18:15.000Z",185,-8.76645985990763,53.3284989651293,927,0,0,0,0,0,0,0,0
"174",50,"2011-01-03T11:18:21.000Z",185,-8.76656379550695,53.3286838699132,933,0,0,0,0,0,0,0,0
"175",50,"2011-01-03T11:18:26.000Z",186,-8.76665247604251,53.3288225904107,938,0,0,0,0,0,0,0,0
"176",52,"2011-01-03T11:18:31.000Z",185,-8.76675515435636,53.3289771527052,943,0,0,0,0,0,0,0,0
"177",53,"2011-01-03T11:18:37.000Z",185,-8.76687283627689,53.3291572798043,949,0,0,0,0,0,0,0,0
"178",54.4000015258789,"2011-01-03T11:18:42.000Z",184,-8.76696235500276,53.3292888756841,954,0,0,0,0,0,0,0,0
"179",53,"2011-01-03T11:18:47.000Z",184,-8.76701457425952,53.3293936494738,959,0,0,0,0,0,0,0,0
"180",52.4000015258789,"2011-01-03T11:18:53.000Z",184,-8.76713535748422,53.3295411709696,965,0,0,0,0,0,0,0,0
"181",53.7999992370605,"2011-01-03T11:18:59.000Z",184,-8.76726125366986,53.3297394867986,971,0,0,0,0,0,0,0,0
"182",54.7999992370605,"2011-01-03T11:19:05.000Z",184,-8.76738698221743,53.3299319352955,977,0,0,0,0,0,0,0,0
"183",54.7999992370605,"2011-01-03T11:19:11.000Z",185,-8.76749594695866,53.330115834251,983,0,0,0,0,0,0,0,0
"184",55.7999992370605,"2011-01-03T11:19:18.000Z",184,-8.76761446706951,53.3303207717836,990,0,0,0,0,0,0,0,0
"185",55.7999992370605,"2011-01-03T11:19:24.000Z",184,-8.76769409514964,53.3304923493415,996,0,0,0,0,0,0,0,0
"186",57.2000007629395,"2011-01-03T11:19:29.000Z",183,-8.76779006794095,53.3306426368654,1001,0,0,0,0,0,0,0,0
"187",57.2000007629395,"2011-01-03T11:19:33.000Z",183,-8.76782669685781,53.3307541999966,1005,0,0,0,0,0,0,0,0
"188",57.2000007629395,"2011-01-03T11:19:37.000Z",183,-8.76789174042642,53.3308730553836,1009,0,0,0,0,0,0,0,0
"189",56.2000007629395,"2011-01-03T11:19:43.000Z",183,-8.76797849312425,53.3310391847044,1015,0,0,0,0,0,0,0,0
"190",54.7999992370605,"2011-01-03T11:19:50.000Z",183,-8.7680896371603,53.3312366623431,1022,0,0,0,0,0,0,0,0
"191",53.7999992370605,"2011-01-03T11:19:57.000Z",182,-8.76822718419135,53.3314178790897,1029,0,0,0,0,0,0,0,0
"192",54.4000015258789,"2011-01-03T11:20:01.000Z",183,-8.7682780623436,53.331540254876,1033,0,0,0,0,0,0,0,0
"193",54.7999992370605,"2011-01-03T11:20:03.000Z",183,-8.76831888221204,53.3315925579518,1035,0,0,0,0,0,0,0,0
"194",53.7999992370605,"2011-01-03T11:20:09.000Z",182,-8.7684263382107,53.3317649737,1041,0,0,0,0,0,0,0,0
"195",54.7999992370605,"2011-01-03T11:20:14.000Z",182,-8.76851468347013,53.3319213800132,1046,0,0,0,0,0,0,0,0
"196",54.4000015258789,"2011-01-03T11:20:20.000Z",182,-8.76863487996161,53.3321209531277,1052,0,0,0,0,0,0,0,0
"197",54.4000015258789,"2011-01-03T11:20:25.000Z",183,-8.76873998902738,53.3322923630476,1057,0,0,0,0,0,0,0,0
"198",55.7999992370605,"2011-01-03T11:20:29.000Z",183,-8.76881274394691,53.3323979750276,1061,0,0,0,0,0,0,0,0
"199",56.7999992370605,"2011-01-03T11:20:35.000Z",183,-8.76894886605442,53.3325886633247,1067,0,0,0,0,0,0,0,0
"200",55.7999992370605,"2011-01-03T11:20:41.000Z",182,-8.76906788907945,53.332761162892,1073,0,0,0,0,0,0,0,0
"201",55.7999992370605,"2011-01-03T11:20:46.000Z",182,-8.76915816217661,53.3329125400633,1078,0,0,0,0,0,0,0,0
"202",56.7999992370605,"2011-01-03T11:20:51.000Z",183,-8.76927467063069,53.3330621570349,1083,0,0,0,0,0,0,0,0
"203",56.7999992370605,"2011-01-03T11:20:57.000Z",183,-8.76938715577126,53.3332444634289,1089,0,0,0,0,0,0,0,0
"204",57.7999992370605,"2011-01-03T11:21:02.000Z",183,-8.76949184574187,53.3334176335484,1094,0,0,0,0,0,0,0,0
"205",58.2000007629395,"2011-01-03T11:21:08.000Z",184,-8.76964095979929,53.33361485973,1100,0,0,0,0,0,0,0,0
"206",57.7999992370605,"2011-01-03T11:21:14.000Z",184,-8.76977146603167,53.3338074758649,1106,0,0,0,0,0,0,0,0
"207",59.5999984741211,"2011-01-03T11:21:19.000Z",184,-8.76989509910345,53.333984753117,1111,0,0,0,0,0,0,0,0
"208",60.2000007629395,"2011-01-03T11:21:24.000Z",183,-8.77001009881496,53.3341250661761,1116,0,0,0,0,0,0,0,0
"209",61.5999984741211,"2011-01-03T11:21:30.000Z",184,-8.7701568659395,53.3342813886702,1122,0,0,0,0,0,0,0,0
"210",59.2000007629395,"2011-01-03T11:21:35.000Z",184,-8.77027119509876,53.3344395551831,1127,0,0,0,0,0,0,0,0
"211",61.5999984741211,"2011-01-03T11:21:41.000Z",184,-8.77038175240159,53.3346601668745,1133,0,0,0,0,0,0,0,0
"212",59.2000007629395,"2011-01-03T11:21:47.000Z",186,-8.77056506462395,53.3348770905286,1139,0,0,0,0,0,0,0,0
"213",59.2000007629395,"2011-01-03T11:21:48.000Z",186,-8.77061543986201,53.3349027391523,1140,0,0,0,0,0,0,0,0
"214",58.5999984741211,"2011-01-03T11:21:50.000Z",187,-8.7707319483161,53.3349093608558,1142,0,0,0,0,0,0,0,0
